"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","1","2","3","4","5","6","1","2","3","4","5","6"
"7225",3,"[2016-10-09 21:20:00,2016-10-09 21:40:00)",0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1014.5,1019.6,333,2.5,14.1,80,0,64,46,44,54,25,56,64,46,44,54,25,56
"7230",3,"[2016-10-09 21:40:00,2016-10-09 22:00:00)",0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1014.5,1019.6,333,2.5,14.1,80,0,64,46,44,54,25,56,64,46,44,54,25,56
"7235",3,"[2016-10-09 22:00:00,2016-10-09 22:20:00)",0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1014.5,1019.6,333,2.5,14.1,80,0,64,46,44,54,25,56,64,46,44,54,25,56
"7240",3,"[2016-10-09 22:20:00,2016-10-09 22:40:00)",0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1014.5,1019.6,333,2.5,14.1,80,0,64,46,44,54,25,56,64,46,44,54,25,56
"7245",3,"[2016-10-09 22:40:00,2016-10-09 23:00:00)",0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1014.5,1019.6,333,2.5,14.1,80,0,39,35,29,34,20,16,39,35,29,34,20,16
"7249",3,"[2016-10-09 23:00:00,2016-10-09 23:20:00)",0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1016.4,1021.5,1,4,17.5,66,0,39,35,29,34,20,16,39,35,29,34,20,16
"7254",3,"[2016-10-09 23:20:00,2016-10-09 23:40:00)",0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1016.4,1021.5,1,4,17.5,66,0,39,35,29,34,20,16,39,35,29,34,20,16
"7259",3,"[2016-10-09 23:40:00,2016-10-10 00:00:00)",0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1016.4,1021.5,1,4,17.5,66,0,39,35,29,34,20,16,39,35,29,34,20,16
"7264",3,"[2016-10-10 00:00:00,2016-10-10 00:20:00)",0,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,39,35,29,34,20,16,39,35,29,34,20,16
"7269",3,"[2016-10-10 00:20:00,2016-10-10 00:40:00)",0,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,39,35,29,34,20,16,39,35,29,34,20,16
"7273",3,"[2016-10-10 00:40:00,2016-10-10 01:00:00)",0,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,20,5,5,11,22,21,20,5,5,11,22,21
"7277",3,"[2016-10-10 01:00:00,2016-10-10 01:20:00)",0,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,20,5,5,11,22,21,20,5,5,11,22,21
"7281",3,"[2016-10-10 01:20:00,2016-10-10 01:40:00)",0,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,20,5,5,11,22,21,20,5,5,11,22,21
"7286",3,"[2016-10-10 01:40:00,2016-10-10 02:00:00)",0,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,20,5,5,11,22,21,20,5,5,11,22,21
"7290",3,"[2016-10-10 02:00:00,2016-10-10 02:20:00)",0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,20,5,5,11,22,21,20,5,5,11,22,21
"7294",3,"[2016-10-10 02:20:00,2016-10-10 02:40:00)",0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,20,5,5,11,22,21,20,5,5,11,22,21
"7298",3,"[2016-10-10 02:40:00,2016-10-10 03:00:00)",0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,19,23,16,11,11,11,19,23,16,11,11
"7302",3,"[2016-10-10 03:00:00,2016-10-10 03:20:00)",0,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,19,23,16,11,11,11,19,23,16,11,11
"7306",3,"[2016-10-10 03:20:00,2016-10-10 03:40:00)",0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,19,23,16,11,11,11,19,23,16,11,11
"7310",3,"[2016-10-10 03:40:00,2016-10-10 04:00:00)",0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,19,23,16,11,11,11,19,23,16,11,11
"7314",3,"[2016-10-10 04:00:00,2016-10-10 04:20:00)",0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,19,23,16,11,11,11,19,23,16,11,11
"7318",3,"[2016-10-10 04:20:00,2016-10-10 04:40:00)",0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,19,23,16,11,11,11,19,23,16,11,11
"7322",3,"[2016-10-10 04:40:00,2016-10-10 05:00:00)",0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,12,17,12,12,12,14,12,17,12,12,12,14
"7327",3,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,12,17,12,12,12,14,12,17,12,12,12,14
"7332",3,"[2016-10-10 05:20:00,2016-10-10 05:40:00)",0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,12,17,12,12,12,14,12,17,12,12,12,14
"7337",3,"[2016-10-10 05:40:00,2016-10-10 06:00:00)",0,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,12,17,12,12,12,14,12,17,12,12,12,14
"7342",3,"[2016-10-10 06:00:00,2016-10-10 06:20:00)",0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,12,17,12,12,12,14,12,17,12,12,12,14
"7347",3,"[2016-10-10 06:20:00,2016-10-10 06:40:00)",0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,12,17,12,12,12,14,12,17,12,12,12,14
"7352",3,"[2016-10-10 06:40:00,2016-10-10 07:00:00)",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,13,13,34,25,60,11,13,13,34,25,60
"7357",3,"[2016-10-10 07:00:00,2016-10-10 07:20:00)",0,123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,13,13,34,25,60,11,13,13,34,25,60
"7362",3,"[2016-10-10 07:20:00,2016-10-10 07:40:00)",0,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,13,13,34,25,60,11,13,13,34,25,60
"7367",3,"[2016-10-10 07:40:00,2016-10-10 08:00:00)",0,151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,13,13,34,25,60,11,13,13,34,25,60
"7372",3,"[2016-10-10 08:00:00,2016-10-10 08:20:00)",0,153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,13,13,34,25,60,11,13,13,34,25,60
"7377",3,"[2016-10-10 08:20:00,2016-10-10 08:40:00)",0,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,11,13,13,34,25,60,11,13,13,34,25,60
"7382",3,"[2016-10-10 08:40:00,2016-10-10 09:00:00)",0,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,68,123,136,151,153,150,68,123,136,151,153,150
"7387",3,"[2016-10-10 09:00:00,2016-10-10 09:20:00)",0,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,68,123,136,151,153,150,68,123,136,151,153,150
"7392",3,"[2016-10-10 09:20:00,2016-10-10 09:40:00)",0,153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,68,123,136,151,153,150,68,123,136,151,153,150
"7397",3,"[2016-10-10 09:40:00,2016-10-10 10:00:00)",0,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,68,123,136,151,153,150,68,123,136,151,153,150
"7402",3,"[2016-10-10 10:00:00,2016-10-10 10:20:00)",0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,68,123,136,151,153,150,68,123,136,151,153,150
"7407",3,"[2016-10-10 10:20:00,2016-10-10 10:40:00)",0,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,68,123,136,151,153,150,68,123,136,151,153,150
"7412",3,"[2016-10-10 10:40:00,2016-10-10 11:00:00)",0,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,135,141,153,114,94,111,135,141,153,114,94,111
"7417",3,"[2016-10-10 11:00:00,2016-10-10 11:20:00)",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,135,141,153,114,94,111,135,141,153,114,94,111
"7422",3,"[2016-10-10 11:20:00,2016-10-10 11:40:00)",0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,135,141,153,114,94,111,135,141,153,114,94,111
"7427",3,"[2016-10-10 11:40:00,2016-10-10 12:00:00)",0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,135,141,153,114,94,111,135,141,153,114,94,111
"7432",3,"[2016-10-10 12:00:00,2016-10-10 12:20:00)",0,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,135,141,153,114,94,111,135,141,153,114,94,111
"7437",3,"[2016-10-10 12:20:00,2016-10-10 12:40:00)",0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,135,141,153,114,94,111,135,141,153,114,94,111
"7442",3,"[2016-10-10 12:40:00,2016-10-10 13:00:00)",0,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,112,99,68,83,106,102,112,99,68,83,106,102
"7447",3,"[2016-10-10 13:00:00,2016-10-10 13:20:00)",0,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,112,99,68,83,106,102,112,99,68,83,106,102
"7452",3,"[2016-10-10 13:20:00,2016-10-10 13:40:00)",0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,112,99,68,83,106,102,112,99,68,83,106,102
"7457",3,"[2016-10-10 13:40:00,2016-10-10 14:00:00)",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,112,99,68,83,106,102,112,99,68,83,106,102
"7462",3,"[2016-10-10 14:00:00,2016-10-10 14:20:00)",0,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,112,99,68,83,106,102,112,99,68,83,106,102
"7467",3,"[2016-10-10 14:20:00,2016-10-10 14:40:00)",0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,112,99,68,83,106,102,112,99,68,83,106,102
"7472",3,"[2016-10-10 14:40:00,2016-10-10 15:00:00)",0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,105,108,100,96,97,96,105,108,100,96,97,96
"7477",3,"[2016-10-10 15:00:00,2016-10-10 15:20:00)",0,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,105,108,100,96,97,96,105,108,100,96,97,96
"7482",3,"[2016-10-10 15:20:00,2016-10-10 15:40:00)",0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,105,108,100,96,97,96,105,108,100,96,97,96
"7487",3,"[2016-10-10 15:40:00,2016-10-10 16:00:00)",0,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,105,108,100,96,97,96,105,108,100,96,97,96
"7492",3,"[2016-10-10 16:00:00,2016-10-10 16:20:00)",0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,105,108,100,96,97,96,105,108,100,96,97,96
"7497",3,"[2016-10-10 16:20:00,2016-10-10 16:40:00)",0,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,105,108,100,96,97,96,105,108,100,96,97,96
"7502",3,"[2016-10-10 16:40:00,2016-10-10 17:00:00)",0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,74,116,99,119,110,111,74,116,99,119,110,111
"7507",3,"[2016-10-10 17:00:00,2016-10-10 17:20:00)",0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,74,116,99,119,110,111,74,116,99,119,110,111
"7512",3,"[2016-10-10 17:20:00,2016-10-10 17:40:00)",0,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,74,116,99,119,110,111,74,116,99,119,110,111
"7517",3,"[2016-10-10 17:40:00,2016-10-10 18:00:00)",0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,74,116,99,119,110,111,74,116,99,119,110,111
"7522",3,"[2016-10-10 18:00:00,2016-10-10 18:20:00)",0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,74,116,99,119,110,111,74,116,99,119,110,111
"7527",3,"[2016-10-10 18:20:00,2016-10-10 18:40:00)",0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,74,116,99,119,110,111,74,116,99,119,110,111
"7532",3,"[2016-10-10 18:40:00,2016-10-10 19:00:00)",0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,102,110,121,88,71,79,102,110,121,88,71,79
"7537",3,"[2016-10-10 19:00:00,2016-10-10 19:20:00)",0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,102,110,121,88,71,79,102,110,121,88,71,79
"7542",3,"[2016-10-10 19:20:00,2016-10-10 19:40:00)",0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,102,110,121,88,71,79,102,110,121,88,71,79
"7547",3,"[2016-10-10 19:40:00,2016-10-10 20:00:00)",0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,102,110,121,88,71,79,102,110,121,88,71,79
"7552",3,"[2016-10-10 20:00:00,2016-10-10 20:20:00)",0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,102,110,121,88,71,79,102,110,121,88,71,79
"7557",3,"[2016-10-10 20:20:00,2016-10-10 20:40:00)",0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,102,110,121,88,71,79,102,110,121,88,71,79
"7562",3,"[2016-10-10 20:40:00,2016-10-10 21:00:00)",0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,64,32,69,58,53,59,64,32,69,58,53,59
"7567",3,"[2016-10-10 21:00:00,2016-10-10 21:20:00)",0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,64,32,69,58,53,59,64,32,69,58,53,59
"7572",3,"[2016-10-10 21:20:00,2016-10-10 21:40:00)",0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,64,32,69,58,53,59,64,32,69,58,53,59
"7577",3,"[2016-10-10 21:40:00,2016-10-10 22:00:00)",0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,64,32,69,58,53,59,64,32,69,58,53,59
"7582",3,"[2016-10-10 22:00:00,2016-10-10 22:20:00)",0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,64,32,69,58,53,59,64,32,69,58,53,59
"7587",3,"[2016-10-10 22:20:00,2016-10-10 22:40:00)",0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,64,32,69,58,53,59,64,32,69,58,53,59
"7592",3,"[2016-10-10 22:40:00,2016-10-10 23:00:00)",0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,40,36,16,32,19,19,40,36,16,32,19,19
